SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,BEYOND BENCHMARKING COMPLIANCE YEAR,BEYOND BENCHMARKING COMPLIANCE STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
0517-0-00,214-216 devcon dr,san jose,CA,95112,23716063,1980,office,45924,45924,2023,in compliance,,,85,27.6,61,27.6,61,246490,4272.3,59.7,22.7,82.3,,359.8,,,,,,,,,,,359.8,7.83,
0518-0-00,1602 crane ct,san jose,CA,95112,23716066,1990,hotel,81384,98268,2023,in compliance,,,95,46.7,92.7,46.3,91.6,706608.7,21417.8,165.2,113.8,279,,499132.5,,,,,,,,,,,499132.5,5079.3,
0522-0-00,97 e brokaw rd,san jose,CA,95112,23717092,1981,office,55903,59859,2023,in compliance,,,75,52.2,122.6,53.4,123.7,678993,8767.7,158.8,46.6,205.3,109.7,,,,,,,,,,,,109.7,1.83,
0523-0-00,2081 bering dr,san jose,CA,95131,23717101,1977,office,26994,26994,2023,in compliance,,,99,13.2,33.2,13.8,34.2,88992.4,695.4,20.8,3.7,24.5,,548.7,,,,,,,,,,,548.7,20.33,
0524-0-00,2075 bering dr,san jose,CA,95131,23717102,1978,other,40752,40752,2023,in compliance,,,,44.5,111.3,45.6,112.4,440470.2,3544.7,106.6,18.8,125.4,,431.6,,,,,,,,,,,431.6,10.59,
0525-0-00,118 charcot ave,san jose,CA,95131,23717123,1979,office,25393,20658,2023,in compliance,,,100,12,26.4,12,26.4,47799.1,838.8,11.2,4.5,15.6,,310.3,,,,,,,,,,,310.3,15.02,
0526-0-00,138 charcot ave,san jose,CA,95131,23717124,1978,office,24638,24679,2023,in compliance,,,69,32.3,83.3,33.6,84.6,204115.1,1315.6,47.7,7,54.7,,715.2,,,,,,,,,,,715.2,28.98,
0527-0-00,2290 n 1st st,san jose,CA,95131,23717142,1984,office,76606,74105,2023,in compliance,,,75,76.3,154.8,75.8,153.2,961437.6,26254.2,232.7,139.4,372.1,2500.7,,,,,,,,,,,,2500.7,32.08,
0528-0-00,2010 n 1st st,san jose,CA,95131,23717155,1980,office,82890,85357,2023,in compliance,,,89,47.1,97.9,48,98.9,693110.1,17343,162.1,92.1,254.2,1014.4,,,,,,,,,,,,1014.4,11.88,
0529-0-00,2151 bering dr,san jose,CA,95131,23717156,1979,other,21102,21102,2023,in compliance,,,,2.1,5,2.3,5.2,9912.5,149.7,2.3,0.8,3.1,201.2,,,,,,,,,,,,201.2,9.53,
0531-0-00,55 e brokaw rd,san jose,CA,95112,23717168,2000,hotel,67168,67153,2023,in compliance,,,48,54,116.1,54,116.1,541830,10916,126.7,58,184.7,5834,,,,,,,,,,,,5834,107.17,
0531-1-00,2088 n 1st st,san jose,CA,95131,23717174,2020,hotel,96879,96879,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0531-2-00,2080 n 1st st,san jose,CA,95131-2003,23717175,2020,hotel,88363,80000,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0537-0-00,504 dado st,san jose,CA,95131,23718053,1977,manufacturing/industrial plant,121400,45465,2023,in compliance,,,,55.2,110.6,56,111.5,401070.4,11778.4,93.8,62.6,156.3,16.5,,,,,,,,,,,,16.5,0.36,
0538-0-00,590 brennan st,san jose,CA,95131,23718060,1982,,109400,,2023,exempt,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0542-0-00,587 charcot avenue,san jose,CA,95131,23718082,1971,distribution center,103782,103782,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0543-0-00,559 charcot ave,san jose,CA,95131,23718083,1977,non-refrigerated warehouse,53332,54000,2023,in compliance,,,58,26.8,65.5,26.8,65.5,338062.7,2922.2,79,15.5,94.6,79.8,34.2,,,,,,,,,,,114,2.11,
0544-0-00,555 charcot ave,san jose,CA,95131,23718084,1971,distribution center,89000,89039,2023,in compliance,,,90,4.4,10.5,4.3,10.4,87700.9,876.4,21.2,4.7,25.9,,633.8,,,,,,,,,,,633.8,7.12,
0547-0-00,2320 kruse dr,san jose,CA,95131,23718088,1980,strip mall,38342,24867,2023,in compliance,,,,24.9,63,25.7,63.4,151823.6,1201.3,35.5,6.4,41.9,,344.1,,,,,,,,,,,344.1,13.84,
0548-0-00,2460 kruse dr,san jose,CA,95131,23718091,1979,office,29737,29737,2023,in compliance,,,14,45.6,126.1,45.8,126.2,389123,340,91,1.8,92.8,,480.9,,,,,,,,,,,480.9,16.17,
0554-0-00,2149 otoole ave,san jose,CA,95131,23719031,1984,office,122320,122212,2023,exempt,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0557-0-00,780 montague expy,san jose,CA,95131,23719053,1982,office,91867,95317,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0560-0-00,568 charcot ave,san jose,CA,95131,23720053,1974,manufacturing/industrial plant,81629,20880,2023,in compliance,,,,12.1,32.9,12.1,33,276663.5,470,67,2.5,69.5,,452.6,,,,,,,,,,,452.6,5.54,
0561-0-00,602 charcot ave,san jose,CA,95131,23720073,1980,manufacturing/industrial plant,22482,22482,2023,in compliance,,,,72.5,194.5,73.2,195.3,446021.3,1243.2,104.3,6.6,110.9,,650.9,,,,,,,,,,,650.9,28.95,
0562-0-00,1960 hartog dr,san jose,CA,95131,23720104,1976,office,40320,40320,2023,in compliance,,,29,110.4,149.9,110.4,149.9,228844,36724.7,53.5,195.1,248.6,,995.5,,,,,,,,,,,995.5,24.69,
0564-0-00,1923 hartog dr,san jose,CA,95131,23720110,1977,distribution center,62508,62401,2023,in compliance,2023,compliant,88,12.3,27.5,13.2,28.4,152227.5,3029.4,35.6,16.1,51.7,,596.6,,,,,,,,,,,596.6,9.56,
0565-0-00,1930 junction ave,san jose,CA,95131,23720111,1977,distribution center,56700,56700,2023,in compliance,2023,compliant,89,12.3,30.2,12.6,30.6,164654.2,1517.1,38.5,8.1,46.6,,718.4,,,,,,,,,,,718.4,12.67,
0566-0-00,671 e brokaw rd,san jose,CA,95112,23720114,1978,manufacturing/industrial plant,121614,48652,2023,in compliance,,,,23.6,62.6,24.1,63.1,270088.2,1056.6,63.1,5.6,68.8,,515.4,,,,,,,,,,,515.4,12.09,
0566-0-01,735 e brokaw rd,san jose,CA,95112,23720114,1978,manufacturing/industrial plant,121614,42646,2023,in compliance,,,,23.6,62.6,24.1,63.1,270088.2,1056.6,63.1,5.6,68.8,,515.4,,,,,,,,,,,515.4,12.09,
0581-0-00,200 e trimble rd,san jose,CA,95131,23722050,1978,non-refrigerated warehouse,109844,109844,2023,exempt,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0582-0-00,128 component dr,san jose,CA,95131,23722061,1978,non-refrigerated warehouse,127000,127000,2023,in compliance,2023,compliant,,2.3,6.4,2.3,6.4,85180.7,2.8,20.6,0,20.6,101,,,,,149.3,,,,,,,250.3,1.97,
0583-0-00,2450 n 1st st,san jose,CA,95131,23722065,1978,,81600,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0584-0-00,2460 n 1st st,san jose,CA,95131,23722066,1984,office,147014,147014,2023,in compliance,,,,71.8,135,72.3,134.7,1446339,56971.6,338.2,302.6,640.8,,4289,,,,,,,,,,,4289,29.17,
0585-0-00,2331 zanker rd,san jose,CA,95131,23722076,1980,,83520,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0586-0-00,2305 bering dr,san jose,CA,95131,23722077,1980,,121980,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0587-0-00,109 component dr,san jose,CA,95131,23722081,1977,distribution center,158743,85131,2023,in compliance,2023,exempt,9,46.5,101.1,47.1,101.7,744891.4,14664.9,180.3,77.9,258.2,,420.4,,,,,,,,,,,420.4,4.94,
0588-0-00,172 component dr,san jose,CA,95131,23722082,1980,,37340,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0589-0-00,2355 zanker rd,san jose,CA,95131,23722083,1982,office,50020,50020,2023,in compliance,,,84,36.5,73.3,36.5,73.3,309777.5,8666.2,72.4,46,118.5,744.2,,,,,,,,,,,,744.2,14.11,
0590-0-00,2540 n 1st st,san jose,CA,95131,23722084,1986,office,73305,76367,2023,in compliance,,,86,33,92.5,33,92.5,739286.2,,172.9,0,172.9,1859.9,,,,,,,,,,,,1859.9,24.35,
0591-0-00,2550 n 1st st,san jose,CA,95131,23722085,1986,office,70981,74683,2023,in compliance,,,72,45.8,128.4,45.8,128.4,1003372,,234.6,0,234.6,647.1,,,,,,,,,,,,647.1,8.66,
0592-0-00,2570 n 1st st,san jose,CA,95131,23722086,1986,office,70981,74683,2023,in compliance,,,89,32.4,90.6,32.4,90.6,708447.3,,165.6,0,165.6,811.5,,,,,,,,,,,,811.5,10.87,
0593-0-00,2580 n 1st st,san jose,CA,95131,23722087,1986,office,70981,74683,2023,in compliance,,,79,34.1,95.5,34.1,95.5,746371.4,,174.5,0,174.5,551.4,,,,,,,,,,,,551.4,7.38,
0594-0-00,2590 n 1st st,san jose,CA,95131,23722088,1986,office,73242,75572,2023,in compliance,,,68,41.1,115.1,41.1,115.1,910238.9,,212.8,0,212.8,738.2,,,,,,,,,,,,738.2,9.77,
0595-0-00,2560 n 1st st,san jose,CA,95131,23722089,1986,office,79508,81868,2023,in compliance,,,95,36.9,103.4,36.9,103.4,885719.1,,207.1,0,207.1,350.7,,,,,,,,,,,,350.7,4.28,
0596-0-00,235 charcot ave,san jose,CA,95131,23722090,1979,,32688,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0599-0-00,2360 bering dr,san jose,CA,95131,23722093,1979,,27488,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0607-0-00,2350 zanker rd,san jose,CA,95131,23728013,1980,laboratory,50330,52156,2023,in compliance,,,,4.3,12,4.3,12,65593.3,,15.3,0,15.3,,344.8,,,,,,,,,,,344.8,6.61,
0609-0-00,2510 zanker rd,san jose,CA,95131,23728024,1980,office,173697,36000,2023,in compliance,,,,4,10.8,4,10.8,39403.8,101.1,9.2,0.5,9.8,,7.9,,,,,,,,,,,7.9,0.22,
0609-0-01,2520 zanker rd,san jose,CA,95131,23728024,1980,mixed use property,173697,121100,2023,in compliance,,,1,14107.8,39477.4,13861.5,38783.5,491394400,19937.8,114892.7,105.9,114998.6,,209.1,,,,2513.6,,,,,,,2722.7,22.48,
0609-0-02,2548 zanker rd,san jose,CA,95131,23728024,1980,office,173697,17897,2023,in compliance,,,,31017.6,86841.8,31018.4,86842.6,162674600,900.4,38034.9,4.8,38039.6,,26.2,,,,,,,,,,,26.2,1.46,
0610-0-00,2301 junction ave,san jose,CA,95131,23728031,2001,non-refrigerated warehouse,63014,58365,2023,in compliance,2023,compliant,97,10.9,27.1,11.3,27.3,150525.1,1451.5,35.2,7.7,42.9,,264.2,,,,,,,,,,,264.2,4.53,
0613-0-00,2308 zanker rd,san jose,CA,95131,23728044,1977,,55000,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0614-0-00,2291 junction ave,san jose,CA,95131,23728045,1978,non-refrigerated warehouse,49780,49620,2023,in compliance,,,94,8.7,21.4,9.1,21.8,102060.9,1014.5,23.9,5.4,29.3,,89.2,,,,,,,,,,,89.2,1.8,
0615-0-00,2275 junction ave,san jose,CA,95131,23728046,1970,other - services,53760,66000,2023,in compliance,,,,482.3,627.9,482.3,627.9,1342919,272491.1,314,1447.3,1761.3,10778.7,,697.9,,,,,,,,,,11476.6,173.89,
0616-0-00,2450 zanker rd,san jose,CA,95131,23728049,1980,mixed use property,69442,43882,2023,in compliance,,,,50182.1,140483.1,48785.3,136566.2,627191300,8198.7,146643.3,43.5,146686.8,,250.6,,,,,,,,,,,250.6,5.71,
0616-0-01,2460 zanker rd,san jose,CA,95131,23728049,1980,office,69442,25560,2023,in compliance,,,1,32707.7,91554.3,32710.6,91557.3,244903300,4715.4,57260.7,25,57285.8,,36.3,,,,,,,,,,,36.3,1.42,
0617-0-00,400 e trimble rd,san jose,CA,95131,23728054,1977,distribution center,126400,126400,2023,in compliance,,,74,10.3,27.6,10.4,27.6,352818.5,1081.1,82.5,5.7,88.2,,781.9,,,,,,,,,,,781.9,6.19,
0618-0-00,450 e trimble rd,san jose,CA,95131,23728055,1977,distribution center,105300,105300,2023,in compliance,,,54,16,41.7,16.4,42,437438.6,2359.5,102.3,12.5,114.8,,1056.3,,,,,,,,,,,1056.3,10.03,
0619-0-00,2302 zanker rd,san jose,CA,95131,23728058,1983,office,43445,43445,2023,in compliance,,,1,190324.4,532879.3,190327,532882,2423189000,8353,566564.6,44.4,566609,,,424,,,,,,,,,,424,9.76,
0619-1-00,2306 zanker rd,san jose,CA,95131,23728059,1983,office,37792,7000,2023,pending revisions,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
0622-0-00,450 charcot ave,san jose,CA,95131,23729016,1978,non-refrigerated warehouse,119905,113000,2023,in compliance,,,74,6.3,15.4,6.6,15.7,165986.8,1755.2,38.8,9.3,48.1,2694.7,,,,,,,,,,,,2694.7,23.85,
0632-0-00,1480 atteberry ln,san jose,CA,95131,23731033,1983,,31065,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0634-0-00,2185 oakland rd,san jose,CA,95131,23731038,1980,other - services,20601,21000,2023,in compliance,,,,57,137.9,58.6,138.8,271941.1,3021,63.6,16,79.6,121.9,,273,,,,,,,,,,395,18.81,
0635-0-00,2161 oakland road,san jose,CA,95131,23731040,1980,other - services,29416,30048,2023,in compliance,,,,25.5,71.4,25.5,71.4,224519.5,,52.5,0,52.5,57.6,,881.2,,,,,,,,,,938.8,31.24,
0635-1-00,1501 berryessa rd,san jose,CA,95133,24104043,2019,multifamily housing,296479,1098294,2023,in compliance,,,,15,30,15.4,30.4,2617775,80295.3,612.1,426.5,1038.5,,13844.5,,,,,,,,,,,13844.5,12.61,88
0653-0-00,910 bern ct,san jose,CA,95112,24115005,1985,office,20542,20542,2023,in compliance,,,75,34.1,81.9,34.9,81.8,155257.9,1880.1,36.3,10,46.3,,221.6,,,,,,,,,,,221.6,10.79,
0658-0-00,1580 oakland rd,san jose,CA,95131,24117002,1986,distribution center,46894,42796,2023,pending revisions,,,80,17.4,45,17.7,45.4,192062,1036.2,46.5,5.5,52,,,,,,,,,,,,,,,
0659-0-00,1630 oakland rd,san jose,CA,95131,24117006,1983,office,27300,56247,2023,in compliance,,,89,18.3,47.2,18.6,47.2,260813.8,1574.6,63.1,8.4,71.5,,725.9,,,,,,,,,,,725.9,12.91,
0660-0-00,1620 oakland rd,san jose,CA,95131,24117007,1983,office,56247,29120,2023,in compliance,,,97,10.2,26.5,10.5,26.9,77233.4,429.4,18.7,2.3,21,,160.7,,,,,,,,,,,160.7,5.52,
0661-0-00,1590 oakland rd,san jose,CA,95131,24117008,1983,office,42796,45916,2023,in compliance,,,85,19.4,50.9,19.9,51.4,234648.1,1116.2,56.8,5.9,62.7,,794.4,,,,,,,,,,,794.4,17.3,
0662-0-00,1172 murphy ave,san jose,CA,95131,24117009,1988,worship facility,53010,53010,2023,in compliance,,,97,19.9,42,21.6,43.7,186801.6,5082.5,43.7,27,70.7,0,779,,,,,,,,,,,779,14.7,
0663-0-00,1619 ambergrove dr,san jose,CA,95131,24137005,1987,multifamily housing,161812,190398,2023,in compliance,,,100,4.9,8.6,5,8.7,109956.2,5814.9,25.7,30.9,56.6,,17862.9,,,,,,,,,,,17862.9,93.82,3
0664-0-00,2451 autumnvale dr,san jose,CA,95131,24401017,1980,,28200,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0665-0-00,2475 autumnvale dr,san jose,CA,95131,24401018,1979,,24100,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0668-0-00,2075 n capitol ave,san jose,CA,95132,24401057,1985,office,116800,116800,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0673-0-00,1931 trade zone cir,san jose,CA,95131,24402041,1985,multifamily housing,65154,484275,2023,in compliance,2023,compliant,97,22.2,42,22.9,43.4,1624667.4,55298.5,379.9,293.7,673.6,,20721.4,,,,,,,,,,,20721.4,42.79,46
0677-0-00,1641 n capitol ave,san jose,CA,95132,24406012,1970,supermarket/grocery store,31610,31610,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0678-0-00,1710 automation pkwy,san jose,CA,95131,24413013,1993,manufacturing/industrial plant,192026,203595,2023,exempt,,,,281.1,498.4,281.1,498.4,6930125,335884.7,1677.3,1784,3461.3,,8652.3,,,,,,,,,,,8652.3,42.5,
0679-0-00,1768 automation pkwy,san jose,CA,95131,24413016,1998,office,110592,92608,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0680-0-00,1774 automation pkwy,san jose,CA,95131,24413018,1998,distribution center,43752,43752,2023,in compliance,,,50,14.7,39.2,15.1,39.7,174302.8,674.1,42.2,3.6,45.8,178.3,,,,,,,,,,,,178.3,4.08,
0681-0-00,1704 automation pkwy,san jose,CA,95131,24413019,1997,office,84208,84208,2023,in compliance,,,96,32.3,62.7,33.5,63.5,399889.7,14543.5,93.5,77.2,170.7,,3756.9,,,,,,,,,,,3756.9,44.61,
0682-0-00,1756 & 1762 automation pkwy,san jose,CA,95131,24413021,1998,,137088,,2023,not submitted,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0683-0-00,1750 automation pkwy,san jose,CA,95131,24413022,1998,manufacturing/industrial plant,78336,80641,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0685-0-00,1705 automation pkwy,san jose,CA,95131,24414014,2007,supermarket/grocery store,146843,146843,2023,in compliance,,,83,145,291.7,146.7,293.5,4304171,68525.9,807.6,364,1171.6,2842,,,,,,,,,,,,2842,19.35,
0686-0-00,2102 commerce dr,san jose,CA,95131,24415002,1979,office,35807,35807,2023,in compliance,,,82,26,70.7,25.8,70,257610.8,437.2,60.2,2.3,62.6,85.1,,,,,273.8,,,,,,,358.9,10.02,
0687-0-00,2150 commerce dr,san jose,CA,95131,24415003,1990,manufacturing/industrial plant,61940,58833,2023,in compliance,,,,73.6,147.2,74.8,147.5,679870,20792,159,110.4,269.4,,1119.8,,,,,,,,,,,1119.8,19.03,
0688-0-00,2380 qume dr,san jose,CA,95131,24415009,1985,office,109500,111512,2023,pending revisions,,,,0.3,0.8,0.3,0.8,8889.2,,2.2,0,2.2,2779.4,,617.6,,,,,,,,,,3397,30.46,
0689-0-00,1980 lundy ave,san jose,CA,95131,24415012,1984,manufacturing/industrial plant,25140,25140,2023,in compliance,,,,116.2,323,116.2,323,846350.1,329.9,197.9,1.8,199.6,356,,453.3,,,,,,,,,,809.4,32.19,
0690-0-00,2222 qume dr,san jose,CA,95131,24415030,1990,manufacturing/industrial plant,81500,79685,2023,in compliance,2023,not submitted,,69,132,69.4,131.2,778075,28775,181.9,152.8,334.8,,1408.2,,,,,,,,,,,1408.2,17.67,
0691-0-00,1870 lundy ave,san jose,CA,95131,24415022,2013,medical office,55968,56000,2023,in compliance,,,100,14.9,18,16.5,19.7,22100,8511.4,5.2,45.2,50.4,651.8,,,,,,,,,,,,651.8,11.64,
0692-0-00,2201 qume dr,san jose,CA,95131,24415023,2019,manufacturing/industrial plant,63958,63958,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0693-0-00,2350 qume dr,san jose,CA,95131,24415029,1990,manufacturing/industrial plant,327570,286915,2023,in compliance,,,,303.5,400.2,305,399.4,3800846,745480,1418.2,3959.6,5377.8,,11100.3,,,,,,,,,,,11100.3,38.69,
0694-0-00,2205 fortune dr,san jose,CA,95131,24416014,1979,distribution center,31445,31430,2023,in compliance,,,6,48.3,117.3,49.2,116.8,342786,3758.7,80.1,20,100.1,0,509.3,,,,,,,,,,,509.3,16.2,
0695-0-00,2195 fortune dr,san jose,CA,95131,24416015,1983,office,34621,34621,2023,in compliance,,,96,22.7,47.7,24,49,138267.6,3581.1,32.3,19,51.3,110,,,,,563.7,,,,,,,673.7,19.46,
0696-0-00,2310 lundy ave,san jose,CA,95131,24416019,1980,manufacturing/industrial plant,30936,30938,2023,in compliance,,,,344,951.3,344.8,952.1,3057343,2350.1,714.8,12.5,727.3,,1178.8,,,,,,,,,,,1178.8,38.1,
0698-0-00,2302 trade zone blvd,san jose,CA,95131,24416023,1984,office,64800,64800,2023,in compliance,,,23,94.3,217,94.3,217,1280170,17415,299.3,92.5,391.8,,824.1,,,,,,,,,,,824.1,12.72,
0699-0-00,2185 fortune dr,san jose,CA,95131,24416031,1979,office,35045,35577,2023,in compliance,,,100,5.1,10.8,5.5,11.1,31798.6,873.8,7.4,4.6,12.1,7.6,,,,,481,,,,,,,488.6,13.73,
0700-0-00,2091 fortune dr,san jose,CA,95131,24417002,1983,,27120,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703-0-00,2150 trade zone blvd,san jose,CA,95131,24417011,1984,office,34001,34592,2023,in compliance,,,,55.2,98.5,55.2,98.5,234451.2,11106.7,54.8,59,113.8,,,,,,,,,,44.2,,1046.4,1090.6,31.53,
0704-0-00,1931 fortune dr,san jose,CA,95131,24417013,1970,other,70460,71000,2023,in compliance,,,,152.9,421.2,153.1,419.2,3072295,3893.6,718.3,20.7,739,344.4,,,,,2335.7,,,,,,,2680,37.75,
0706-0-00,2130 trade zone blvd,san jose,CA,95131,24417015,1982,other,21538,21538,2023,in compliance,,,,9.3,25.9,9.3,25.9,58299.2,14,13.6,0.1,13.7,287.6,,,,,,,,,,,,287.6,13.35,
0707-0-00,2090 fortune dr,san jose,CA,95131,24418005,1996,office,71750,71750,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0708-0-00,2241 lundy ave,san jose,CA,95131,24418006,1979,,64620,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0709-0-00,2105 lundy ave,san jose,CA,95131,24418007,1983,,60428,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0710-0-00,2240 ringwood ave,san jose,CA,95131,24418011,1983,manufacturing/industrial plant,82500,82500,2023,in compliance,2023,exempt,,177.4,485.7,175.7,480.1,4083699,5653.2,954.8,30,984.8,,37008.3,,,,,,,,,,,37008.3,448.59,
0711-0-00,1710 fortune dr,san jose,CA,95131,24418012,1983,,86000,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0712-0-00,2180 fortune dr,san jose,CA,95131,24418015,1970,office,51814,56000,2023,in compliance,,,5,170.7,321.7,169.8,318.9,1319427,50042.7,308.5,265.8,574.3,113.5,,,,,246.9,,,,,,,360.4,6.44,
0713-0-00,2391 qume dr,san jose,CA,95131,24418021,1970,manufacturing/industrial plant,40120,87000,2023,pending revisions,,,,,,,,,,,,,,,,,,,,,,,,,,,
0714-0-00,2210 lundy ave,san jose,CA,95131,24418023,1982,office,35549,35549,2023,in compliance,,,55,44.7,115.9,45.7,116.9,410419.3,2225.3,96,11.8,107.8,772.7,,,,,,,,,,,,772.7,21.74,
0715-0-00,2260 lundy ave,san jose,CA,95131,24418024,1979,,38500,,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0716-0-00,2160 lundy ave,san jose,CA,95131,24418026,1980,other,47679,54524,2023,in compliance,,,,16.6,46.6,16.3,45.8,261212.6,,61.1,0,61.1,1.4,,,,,9.2,,,,,,,10.6,0.19,
0717-0-00,2190 fortune dr,san jose,CA,95131,24418031,1980,,71589,,2023,exempt,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0718-0-00,1953 concourse dr,san jose,CA,95131,24418035,1984,other,110148,110148,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0719-0-00,2030 fortune dr,san jose,CA,95131,24418037,1983,office,71750,72249,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0720-0-00,2244 blach pl,san jose,CA,95131,24418038,1982,office,87912,55000,2023,in compliance,,,45,67.6,148.2,69.9,150.7,711713.5,14182.6,166.4,75.3,241.7,319,,,,,,,,,0,,,319,5.8,
0721-0-00,2010 fortune dr,san jose,CA,95131,24418039,2015,college/university,71067,72000,2023,in compliance,,,,16.5,36,16.5,36,224577.9,4252,52.5,22.6,75.1,,964.2,,,,,,,,,,,964.2,13.39,
0722-0-00,2243 lundy ave,san jose,CA,95131,24418041,1997,,111459,,2023,not submitted,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0723-0-00,1983 concourse dr,san jose,CA,95131,24418044,1983,,47903,,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724-0-00,1940 concourse dr,san jose,CA,95131,24419003,1980,non-refrigerated warehouse,56420,86364,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0726-0-00,1980 concourse dr,san jose,CA,95131,24419006,2004,office,84562,85000,2023,in compliance,,,,56.2,156.6,55.8,155.4,1378255,366.4,322.2,1.9,324.2,,648.4,,,,,,,,,,,648.4,7.63,
0727-0-00,2030 concourse dr,san jose,CA,95131,24419008,1979,manufacturing/industrial plant,71100,26744,2023,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0728-0-00,2045 lundy ave,san jose,CA,95131,24419009,1981,office,62747,62747,2023,in compliance,,,100,47.1,24.2,48.4,25.5,503653.6,13169.1,-57,69.9,12.9,,1291.9,,,,,,,,,,,1291.9,20.59,
0729-0-00,1911/1949 lundy ave,san jose,CA,95131,24419012,1978,non-refrigerated warehouse,411382,260574,2023,in compliance,,,87,7.8,18.4,8.1,18.8,449680.1,5745.3,105.1,30.5,135.7,,999.4,,,,,,,,,,,999.4,3.84,
0730-0-00,1110 ringwood ct,san jose,CA,95131,24419054,1984,office,46040,46040,2023,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0732-0-00,1140 ringwood ct,san jose,CA,95131,24419021,1984,,80472,,2023,exempt,2023,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
0733-0-00,1251 mckay dr,san jose,CA,95131,24419023,1984,office,50731,151247,2023,in compliance,,,,174.4,405.8,174,402.5,4095953,53873.8,957.7,286.1,1243.8,307.7,,,,,2786.3,,,,0,,,3094,27.8,
0734-0-00,2050 ringwood ave,san jose,CA,95131,24419035,1986,office,24175,24767,2023,in compliance,,,100,8.7,9,9.7,10.1,18206.6,1787.7,0,9.5,9.5,,,,,,,,,,,669.8,,669.8,27.05,
