SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,BEYOND BENCHMARKING COMPLIANCE YEAR,BEYOND BENCHMARKING COMPLIANCE STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
0965-0-00,73 n keeble ave,san jose,CA,95126,26102052,1962,multifamily housing,29237,42839,2024,in compliance,,,76,47.7,74.2,49.2,75.9,173614.9,15158.3,42,80.5,122.5,551.3,,,,,,,,,,,,551.3,12.87,100
0966-0-00,1300 the alameda,san jose,CA,95126,26103052,1999,multifamily housing,299554,374703,2024,in compliance,2024,compliant,82,29.4,55.9,29.9,56.9,1730432.6,52876.5,418.8,280.9,699.7,,32132.7,,,,,,,,,,,32132.7,85.76,3
0967-0-00,790 lenzen ave,san jose,CA,95126,26103054,2002,multifamily housing,49308,49300,2024,in compliance,,,98,32.9,69.3,34,71.9,298664,6577.2,72.3,34.9,107.2,,2046,,,,,,,,,,,2046,41.5,83
0968-0-00,875 cinnabar st,san jose,CA,95126,26103057,2006,multifamily housing,173067,222342,2024,in compliance,,,100,2,5.6,2,5.6,130621.6,,31.6,0,31.6,,,,,15310.3,,,,,,,,15310.3,68.86,22
0968-1-00,893 lenzen ave,san jose,CA,95126,26104040,1984,multifamily housing,55111,79279,2024,in compliance,,,74,28,62.4,28.5,63.4,444174.3,7450.7,107.5,39.6,147.1,,4403.2,,,,,,,,,,,4403.2,55.54,22
0969-0-00,1550 the alameda,san jose,CA,95126,26106037,1977,office,152444,151858,2024,in compliance,,,75,49.6,107.5,51.9,109.9,1410171,30707.5,341.3,163.1,504.4,2726.6,,,,,,,,,,,,2726.6,17.96,
0970-0-00,1624 the alameda,san jose,CA,95126,26107077,1952,multifamily housing,43649,43649,2024,in compliance,,,,26.2,35.7,27.1,36.6,59857,9781.7,13.55,51.96,65.51,,3274.5,,,,,,,,,,,3274.5,75.02,
0972-0-00,960 w hedding st,san jose,CA,95126,26111005,1954,college/university,463124,351197,2024,in compliance,,,100,28.5,38,28.6,38.1,414679.3,2060.1,100.4,348.9,449.3,,1427.5,,,,,,,,,,,1427.5,6.61,
0974-0-00,1860 the alameda,san jose,CA,95126,26112039,1960,hotel,28416,28416,2024,in compliance,,,93,39.9,68.6,40.5,70.2,131869.2,7006.5,31.9,37.2,69.1,,1597.2,,,,,,,,,,,1597.2,56.21,
0976-0-00,1871 the alameda,san jose,CA,95126,26113048,1972,office,44323,44287,2024,in compliance,,,16,109.8,221.5,110.9,220.2,769681.3,22861.6,186.3,121.4,307.7,,1293.3,,,,,,,,,,,1293.3,29.2,
0977-0-00,1717 the alameda,san jose,CA,95126,26113057,1959,other,44808,56995,2024,in compliance,,,,205.5,264.7,204.9,262.9,455482.5,101238.8,103.1,537.7,640.9,,1189,,,,,,,,,,,1189,20.86,
0978-0-00,1681 the alameda,san jose,CA,95126,26118015,1949,multifamily housing,36544,37700,2024,in compliance,,,77,41.3,59.2,43.7,61.9,100581.2,13061.6,24.3,69.4,93.7,,587.2,,,,,,,,,,,587.2,15.58,
0979-0-00,1671 the alameda,san jose,CA,95126,26118016,1969,office,34000,37800,2024,in compliance,,,68,46.1,93.7,48.5,94.7,276727.5,8906.4,67,47.3,114.3,291,,,,,,,,,,,,291,7.7,
0980-0-00,1064 the alameda,san jose,CA,95126,26129028,1944,other,22200,22000,2024,in compliance,,,,23.5,41,26.3,43.7,59142,3778.9,14.3,20.1,34.4,72.8,,,,,,,,,,,,72.8,3.31,
0981-0-00,754 the alameda,san jose,CA,95126,26133049,2002,multifamily housing,218245,272721,2024,in compliance,,,73,28.4,56.3,28.7,56.6,1206677,37185.3,292.1,197.5,489.6,,10957.7,,,,,,,,,,,10957.7,40.18,37
0981-1-00,298 laurel grove ln,san jose,CA,95126,26136095,2018,multifamily housing,81721,98740,2024,in compliance,,,100,5.5,15.5,5.5,15.5,159686.4,,38.6,0,38.6,,10312.7,,,,,,,,,,,10312.7,104.44,4
0981-2-00,370 laurel grove ln,san jose,CA,95126,26136094,2020,multifamily housing,108689,108689,2024,in compliance,,,92,17.7,40.9,18.5,42.3,416885.5,5860.5,100.9,31.1,132,,2599.5,,,,,,,,,,,2599.5,23.92,64
0982-0-00,214 dupont st,san jose,CA,95126,26138064,1950,distribution center,21326,22400,2024,in compliance,,,53,22.4,49.7,22.4,49.7,98260,1655,23.8,8.8,32.6,,37.3,,,,,,,,,,,37.3,1.67,
0983-0-00,1336 fruitdale ave,san jose,CA,95126,26402006,1971,multifamily housing,31528,32227,2024,in compliance,,,83,40.8,66.7,42.1,69.3,135293.2,8957.2,32.7,47.6,80.3,,1421.3,,,,,,,,,,,1421.3,44.1,65
0984-0-00,1380 fruitdale ave,san jose,CA,95126,26402060,1969,multifamily housing,31036,31036,2024,in compliance,2024,compliant,69,51.2,86.3,51.9,87.2,170167.4,10301.7,41.2,54.7,95.9,,3137.9,,,,,,,,,,,3137.9,101.11,8
0986-0-00,950 meridian ave,san jose,CA,95126,26402062,1967,multifamily housing,63898,6096400,2024,in compliance,2024,compliant,85,38.4,64.7,39.1,66,278463.4,16662.2,67.4,88.5,155.9,,3233.8,,,,,,,,,,,3233.8,48.38,51
0987-0-00,998 meridian ave,san jose,CA,95126,26402065,1972,multifamily housing,60966,73059,2024,in compliance,,,100,16.7,22.6,16.7,22.6,61367.3,10136.3,14.9,53.8,68.7,,2721.8,,,,,,,,,,,2721.8,37.25,69
0988-0-00,850 meridian way,san jose,CA,95126,26403072,1978,multifamily housing,98547,98457,2024,in compliance,2024,not submitted,83,36.3,62.1,37.7,64.7,414233.9,23001.7,100.3,122.2,222.4,,9289.6,,,,,,,,,,,9289.6,94.35,6
0990-0-00,1150 pedro st,san jose,CA,95126,26404022,1985,multifamily housing,29103,29893,2024,in compliance,,,91,38.4,66.4,38.6,66.9,132017.3,7035.1,32,37.4,69.3,1933,,,,,,,,,,,,1933,64.66,40
0991-0-00,1185 pedro st,san jose,CA,95126,26405066,1978,other - lodging/residential,25140,42638,2024,in compliance,,,,40.9,89.7,40.9,89.7,333793.2,6058.4,80.8,32.2,113,3574.7,,,,0,,,,,,,,3574.7,83.84,
0992-0-00,886 paula st,san jose,CA,95126,26405068,1971,multifamily housing,33328,60000,2024,in compliance,,,97,29.3,42.7,30.5,43.9,119896.5,14187.3,29,75.4,104.4,,3441.3,,,,,,,,,,,3441.3,57.35,26
0993-0-00,1215 pedro st,san jose,CA,95126,26406065,1984,multifamily housing,21072,21484,2024,in compliance,,,64,57.1,90,59,92.1,108309.3,8982.8,26.2,47.7,73.9,,1270.6,,,,,,,,,,,1270.6,59.14,51
0994-0-00,701 northrup st,san jose,CA,95126,26406094,1996,multifamily housing,43567,44997,2024,in compliance,,,100,13,24.5,13.3,24.9,82534.5,3155.2,20,16.8,36.7,,3167.4,,,,,,,,,,,3167.4,70.39,12
0995-0-00,1290 parkmoor ave,san jose,CA,95126,26406096,1980,k-12 school,80604,80604,2024,in compliance,,,64,26.7,66.1,26.2,64.9,503789.4,3950.8,121.9,21,142.9,,1586.4,,,,,,,,,,,1586.4,19.68,
0996-0-00,1371 pedro st,san jose,CA,95126,26407023,1962,multifamily housing,21936,22224,2024,in compliance,,,86,52.2,81.6,53.3,82.5,98610.6,8480.2,23.9,45,68.9,,1297.1,,,,,,,,,,,1297.1,58.37,60
0997-0-00,1400 parkmoor ave,san jose,CA,95126,26407076,1991,office,102848,102848,2024,in compliance,,,78,63.7,118.2,64.6,117.6,858682.9,37096.8,207.8,197,404.9,,1101,,,,,,,,,,,1101,10.71,
0998-0-00,525 race st,san jose,CA,95126,26408045,1998,office,70000,72744,2024,in compliance,,,,11.8,33,11.8,33,251835.1,0,61,0,61,1396.2,,,,,,,,,,,,1396.2,19.13,
1007-0-00,1201 parkmoor ave,san jose,CA,95126,26409058,2010,multifamily housing,268802,262408,2024,in compliance,,,70,30.2,57.1,30.9,58.1,1127983,42496.1,273,225.7,498.7,,13967.3,,,,,,,,,,,13967.3,53.23,1
1009-0-00,515 lincoln ave,san jose,CA,95126,26409065,2017,multifamily housing,145220,174134,2024,in compliance,,,92,36.6,73.1,37.1,73.6,1010351,30155.8,244.5,160.2,404.7,,3671.9,,,,,,,,,,,3671.9,21.09,93
1010-0-00,500 race st,san jose,CA,95126,26409066,2012,multifamily housing,401930,406954,2024,in compliance,,,97,32.4,59.4,32.8,59.8,1802510.6,71828.7,419.2,381.5,800.7,,10571.9,,,,,,,,,,,10571.9,25.98,84
1011-0-00,670 lincoln ave,san jose,CA,95126,26410069,2002,financial office,50000,49533,2024,in compliance,,,58,95.7,179.8,98.8,181.5,644680.2,26941.2,156,143.1,299.1,,374.4,,,,,,,,,,,374.4,7.56,
1018-0-00,1300 w san carlos st,san jose,CA,95126,26413003,1995,supermarket/grocery store,54444,54304,2024,in compliance,2024,compliant,79,157.9,375.8,156.7,372.7,1892727,20541,458.1,109.1,567.2,3233,,,,,,,,,,,,3233,59.54,
1019-0-00,360 meridian ave,san jose,CA,95126,26413007,1997,multifamily housing,84388,131344,2024,in compliance,,,100,15.1,29.5,15.5,30.5,312914.8,9727.9,75.7,51.7,127.4,,5881.9,,,,,,,,,,,5881.9,44.78,60
1020-0-00,355 race st,san jose,CA,95126,26413008,1998,multifamily housing,83486,113110,2024,in compliance,,,100,14.3,21.4,14.6,21.8,121905.6,12365.4,29.5,65.7,95.2,,4964.1,,,,,,,,,,,4964.1,43.89,44
1022-1-00,333 sunol st,san jose,CA,95126,26414134,2018,multifamily housing,213989,357073,2024,in compliance,,,78,21.8,44.9,22.1,45.3,1318163,34006.9,319,180.6,499.7,,4615,,,,,,,,,,,4615,12.92,89
1022-3-00,355 sunol st,san jose,CA,95126,26414133,2020,multifamily housing,219641,292217,2024,in compliance,2024,compliant,81,35.8,77.6,35.8,77.6,1472256,28318.5,356.3,150.4,506.7,,7708.4,,,,,,,,,,,7708.4,35.1,68
1023-0-00,800 w san carlos st,san jose,CA,95126,26415062,2018,multifamily housing,306879,337456,2024,in compliance,2024,not submitted,74,44.3,80,45,80.8,1896823,87174.3,459.1,463,922.1,,6827.3,,,,,,,,,,,6827.3,20.23,92
1025-0-00,598 columbia ave,san jose,CA,95126,26420131,1999,multifamily housing,26472,41553,2024,in compliance,2024,not submitted,96,43.3,88.8,43.2,88.7,301184.1,7695.2,72.9,40.9,113.8,,2237.2,,,,,,,,,,,2237.2,53.84,86
1026-0-00,350 barack obama blvd.,san jose,CA,95122,26420132,2007,multifamily housing,92752,229632,2024,in compliance,2024,not submitted,58,20.4,41.2,20.6,41.4,759757.1,21461.2,183.9,114,297.9,,7992.9,,,,,,,,,,,7992.9,34.81,1
1026-1-00,180 woz way,san jose,CA,95110,26427088,1990,museum,52000,52000,2024,in compliance,,,,52.4,97.7,58,106.6,397608.1,16593.2,96.2,88.1,184.4,327.5,,3142.4,,,,,,,,,,3469.9,66.73,
1027-0-00,303 almaden blvd,san jose,CA,95110,26428159,1994,office,157537,166361,2024,in compliance,,,77,61.8,139.5,62.7,139.5,2052826,34187.4,496.8,181.6,678.4,,4493.4,,,,,,,,,,,4493.4,27.01,
1028-0-00,488 almaden blvd,san jose,CA,95110,26428171,2002,office,381000,390023,2024,in compliance,,,99,27.7,62,28.5,62.1,2097136,39759.2,507.6,211.2,718.7,4034.7,,66.7,,,,,,,,,,4101.4,10.52,
1029-0-00,301 s 1st st,san jose,CA,95113,26429057,1930,multifamily housing,42142,42142,2024,in compliance,,,63,18.7,52.4,19.1,53.4,235754.5,,57.1,0,57.1,,823.6,,,,,,,,,,,823.6,19.54,72
1030-0-00,325 s 1st st,san jose,CA,95113,26429058,1928,office,35270,34431,2024,in compliance,,,70,29.9,70.5,31.3,71.9,225255.1,3075.5,54.5,16.3,70.9,187.8,,,,,,,,,,,,187.8,5.45,
1031-0-00,302 s market st,san jose,CA,95113,26429107,1926,hotel,123505,115000,2024,in compliance,,,100,15.2,27.6,14.9,26.9,216183.4,9778.2,52.3,51.9,104.3,7024.1,,,,,,,,,,,,7024.1,61.08,
1031-1-00,300 almaden blvd,san jose,CA,95110,26429109,1992,hotel,150000,150000,2024,in compliance,,,75,66.6,156.3,66.6,156.3,2169040,25862.4,525,137.4,662.3,,12639.4,,,,,,,,,,,12639.4,84.26,
1032-0-00,301 s market st,san jose,CA,95113,26429111,1990,hotel,367087,423290,2024,in compliance,,,76,71.1,128.5,71.5,127.9,3745523,174731,906.5,928.1,1834.6,10763,,,,,,,,,,,,10763,25.43,
1032-3-00,345 s 1st st,san jose,CA,95113,26429114,1927,performing arts,80560,80560,2024,in compliance,,,,63.3,131.4,64.9,131.7,857179.5,23052.4,207.5,122.4,329.9,603.6,,,,,,,,,,,,603.6,7.49,
1033-0-00,501 s market st,san jose,CA,95113,26430139,2013,office,20623,20623,2024,in compliance,,,100,13,24.7,14.4,26.2,38345.3,1660.2,9.3,8.8,18.1,,0.6,,,,,,,,,,,0.6,0.03,
1033-1-00,477 s market st,san jose,CA,95113-2821,26430140,2022,multifamily housing,76245,149762,2024,in compliance,,,100,8.8,16.9,8.8,16.8,188764.3,6718.4,45.7,35.7,81.4,,2258.3,,,,,,,,,,,2258.3,15.08,93
1034-0-00,2 pierce ave,san jose,CA,95110,26432088,2016,multifamily housing,209404,209430,2024,in compliance,,,93,33.7,72.4,33.5,71.6,1277247,26588.6,309.1,141.2,450.4,,7029.4,,,,,,,,,,,7029.4,33.56,72
1034-1-00,76 duane st,san jose,CA,95110,26433057,1989,multifamily housing,20000,18248,2024,in compliance,,,90,42.2,70.4,42.8,70.4,77954.9,5146.1,18.9,27.3,46.2,,370.6,,,,,,,,,,,370.6,20.31,99
1035-0-00,714 s almaden ave,san jose,CA,95110,26433098,1995,multifamily housing,22152,22071,2024,in compliance,,,96,34.4,63.4,34.9,64,100927,4261.3,24.4,22.6,47.1,,830,,,,,,,,,,,830,37.6,88
1036-0-00,788 locust st,san jose,CA,95110,26434076,2008,k-12 school,23000,20300,2024,in compliance,,,72,26.6,74.4,26.6,74.4,158121,,38.3,0,38.3,1111.7,,,,,,,,,,,,1111.7,54.77,
1036-1-00,921 s 1st st,san jose,CA,95110,26437084,1998,other - recreation,17424,17424,2024,in compliance,,,,164.1,366.4,175.3,373.7,476233.7,10052.8,115.3,53.4,168.7,12,132.9,99.5,,,,,,,,,,244.5,16.3,
1038-0-00,87 glen eyrie ave,san jose,CA,95125,26457011,1964,multifamily housing,21190,20500,2024,in compliance,2024,compliant,73,39.7,71.9,40.6,73.5,105799.1,4720.2,25.6,25.1,50.7,1028.9,,,,,,,,,,,,1028.9,50.19,49
1040-0-00,55 glen eyrie ave,san jose,CA,95125,26457107,1980,multifamily housing,34378,34558,2024,in compliance,,,83,38.1,69.1,38.5,70.3,172614.8,7430.2,41.8,39.5,81.2,,1791.7,,,,,,,,,,,1791.7,51.84,37
1041-0-00,40 glen eyrie ave,san jose,CA,95125,26457110,1962,multifamily housing,21040,22914,2024,in compliance,2024,compliant,93,44.6,76.4,45.5,77.9,115818.9,6470.8,28,34.4,62.4,1144.5,,,,,,,,,,,,1144.5,49.95,80
1042-0-00,101 glen eyrie ave,san jose,CA,95125,26457113,1966,multifamily housing,24924,23546,2024,in compliance,,,100,17.9,19.4,18.3,19.8,2325.2,4224.7,0.6,22.4,23,818.7,,,,,,,,,,,,818.7,34.77,77
1043-0-00,1445 w san carlos st,san jose,CA,95126,27414153,1976,self-storage facility,136875,136875,2024,in compliance,2024,compliant,,2.7,5.2,2.7,5.3,107002.6,,14.4,0,14.4,,309.6,,,,,,,,,,,309.6,2.26,
1043-1-00,360 s market st,san jose,CA,95113,26471220,2012,multifamily housing,281405,308848,2024,in compliance,,,84,28.5,76.2,28.1,75.2,2365467,6098.3,572.5,32.4,604.9,,9494.9,,,,,,,,,,,9494.9,30.74,61
1043-2-00,138 balbach st,san jose,CA,95110,26477001,2019,multifamily housing,133092,133092,2024,in compliance,,,97,21.9,48.1,21.9,48.1,559433.6,10016.9,135.4,53.2,188.6,,2421.1,,,,,,,,,,,2421.1,18.19,89
1043-3-00,1580 naglee ave,san jose,CA,95126,27410005,2006,library,33250,33250,2024,in compliance,,,,38.1,73,41.6,76.1,180650.2,7659.3,43.7,40.7,84.4,,88.9,,,,,,,,,,,88.9,2.67,
1044-0-00,1260 n bascom ave,san jose,CA,95128,27428004,1960,multifamily housing,27204,28972,2024,in compliance,,,59,61.8,98.7,61.8,98.7,163933.1,12322.1,39.7,65.4,105.1,,1200,,,,,,,,,,,1200,41.42,76
1045-0-00,1220 n bascom ave,san jose,CA,95128,27428058,1962,multifamily housing,46630,46630,2024,in compliance,,,96,32.8,49.8,33.8,51.3,123396.9,11537,29.9,61.3,91.1,,2462.8,,,,,,,,,,,2462.8,52.82,36
1049-1-00,1535 w. san carlos street,san jose,CA,95126,27442209,2014,multifamily housing,66506,58940,2024,in compliance,,,65,39.9,83.7,40.6,85,417897.4,9669.3,101.1,51.4,152.5,,2983.2,,,,,,,,,,,2983.2,50.61,58
1050-0-00,2400 forest ave,san jose,CA,95128,27443076,2001,retail store,89719,231955,2024,in compliance,,,88,52,134.2,51,131.3,3021932,15095.4,731.4,80.2,811.6,,3543,,,,,,,,,,,3543,15.27,
1051-1-00,2855 stevens creek blvd,san jose,CA,95050,27443097,1986,enclosed mall,617814,1497728,2024,in compliance,,,,59.4,165.1,58.5,162.8,25405760,9938.5,6148.9,52.8,6201.7,,55500.2,,,,,,,,,,,55500.2,37.06,
1051-2-00,3051 stevens creek blvd,san jose,CA,95128,27443092,1956,retail store,325041,325041,2024,in compliance,2024,not submitted,99,20.8,58.3,20.5,57.3,1948320,189,471.6,1,472.6,0,,,,,,,,,,,,0,0,
1051-3-00,2801 stevens creek blvd,san jose,CA,95050,27443104,1957,retail store,374596,396383,2024,in compliance,,,94,29.8,83,29.1,81,3347228,1179,810.1,6.3,816.4,2808.9,,,,,,,,,,,,2808.9,7.09,
1052-0-00,770 n winchester blvd,san jose,CA,95128,27448066,1964,multifamily housing,23986,23986,2024,in compliance,,,82,47.6,76.6,49,77.6,104853,8179.9,25.4,43.4,68.8,,1445.4,,,,,,,,,,,1445.4,60.26,32
1054-0-00,2094 forest ave,san jose,CA,95128,27457051,1997,multifamily housing,38436,50000,2024,in compliance,2024,compliant,37,38.7,83.9,39.7,85.2,364388.4,7397.8,88.2,39.3,127.5,,3408.1,,,,,,,,,,,3408.1,68.16,13
1055-0-00,455 oconnor dr,san jose,CA,95128,27459063,1997,medical office,45000,52000,2024,in compliance,,,72,55.9,150.4,55.9,148.8,784745.4,2273.9,189.9,12.1,202,,1540.6,,,,,,,,,,,1540.6,29.63,
1058-0-00,1432 w san carlos st,san jose,CA,95126,27720063,2015,multifamily housing,183898,284029,2024,in compliance,2024,compliant,92,24.7,56.2,24.8,56.4,1440261,21392.2,348.6,113.6,462.2,,9136.7,,,,,,,,,,,9136.7,32.17,36
1059-0-00,545 meridian ave,san jose,CA,95126,27721044,1987,retail store,28700,30138,2024,in compliance,,,39,63.1,149.9,65.1,149.6,281482.5,3873.4,68.1,20.6,88.7,,245.3,,,,,,,,,,,245.3,11.85,
1060-0-00,1555 parkmoor ave,san jose,CA,95128,27722020,1991,office,29376,34560,2024,in compliance,2024,not submitted,100,11.8,13.4,14.1,15.8,6146,4657.3,1.5,24.7,26.2,,773,,,,,,,,,,,773,22.37,
1061-0-00,1539 parkmoor ave,san jose,CA,95128,27722021,1965,other - mall,150950,131600,2024,in compliance,,,,76.9,199.8,76.7,198.2,2593118,12429.3,627.6,66,693.6,,,,,,,,,,0,4718.2,,4718.2,35.85,
1063-0-00,1605 parkmoor ave,san jose,CA,95128,27724002,1977,multifamily housing,72185,74593,2024,in compliance,2024,compliant,82,42.4,76.5,42.8,77.3,405208,18063,98.1,95.9,194,4635.6,,,,,,,,,,,,4635.6,62.15,45
1065-0-00,1566 scott st,san jose,CA,95126,27724036,1961,multifamily housing,53060,53890,2024,in compliance,,,80,43.7,73.4,44.8,74.5,247802,15693,60,83.4,143.3,,4686.1,,,,,,,,,,,4686.1,86.96,17
1067-0-00,301 santana row,san jose,CA,95128,27733017,2002,strip mall,40000,36754,2024,in compliance,,,,66,160.9,67.7,161.5,556937,5864,134.8,31.1,165.9,,183.3,,,,,,,,,,,183.3,4.99,
1068-0-00,3080 stevens creek blvd,san jose,CA,95128,27733019,2002,retail store,35594,15784,2024,in compliance,,,4,97,258.9,97.4,256.5,407894,1452,98.7,7.7,106.4,,56.9,,,,,,,,,,,56.9,3.6,
1069-0-00,3090 stevens creek blvd,san jose,CA,95128,27733020,2003,retail store,51913,54981,2024,in compliance,,,100,15.9,39.8,16.1,39.6,208377,1759,50.4,9.3,59.8,,68.1,,,,,,,,,,,68.1,1.24,
1070-0-00,330 s winchester blvd,san jose,CA,95128,27733021,2002,parking,422605,726248,2024,in compliance,,,,2.4,6.7,2.4,6.7,425835.9,,103.1,0,103.1,,,,,,,,,,,,,,,
1071-0-00,2880 stevens creek blvd,san jose,CA,95128,27734052,2001,parking,54839,60000,2024,in compliance,2024,not submitted,,92.5,188.4,94.5,189.5,907428.4,25724.8,219.6,136.6,356.3,65.3,414.1,,,,,,,,,,,479.4,7.99,
1072-0-00,348 s clover ave,san jose,CA,95128,27734053,1999,other - lodging/residential,24037,24037,2024,in compliance,,,,39.9,88.6,41.1,91.4,194177.1,3251,47,17.3,64.3,,1110.2,,,,,,,,,,,1110.2,46.19,
1073-0-00,3031 tisch way,san jose,CA,95128,27739001,1971,office,170000,170944,2024,in compliance,,,88,59.8,119.6,61.9,121.9,1627471,50340,393.9,267.4,661.3,1397,,187.6,,,,,,,,,,1584.6,9.27,
1074-0-00,502 s winchester blvd,san jose,CA,95128,27739011,2001,office,100841,102556,2024,in compliance,,,87,47.5,91.5,48.8,92.9,715027,25677.5,161.9,136.38,298.28,359,,796.6,,,,,,,,,,1155.6,11.27,
1075-0-00,550 s winchester blvd,san jose,CA,95128,27739012,1987,office,100270,103906,2024,in compliance,2024,compliant,83,36.9,95.3,36.9,95.3,984042,4729.8,238.2,25.1,263.3,614.1,,589.6,,,,,,,,,,1203.7,11.58,
1076-0-00,500 s winchester blvd,san jose,CA,95128,27739014,2002,senior living community,57062,97000,2024,in compliance,,,66,59.7,122.8,61.3,123.8,965200.2,26576.8,233.6,141.2,374.8,3941.9,,,,,,,,,,,,3941.9,40.64,
1077-0-00,377 santana row,san jose,CA,95128,27740012,2001,mixed use property,298461,1085044,2024,in compliance,2024,compliant,89,35.3,61,35.8,61.5,1822624,100851.2,412.7,535.7,948.4,1011,5672.4,,,,,,,,,,,6683.5,14.68,95
1078-0-00,3055 olin ave,san jose,CA,95128,27740020,2001,office,95953,161496,2024,in compliance,,,100,4.4,10.4,4.4,10.4,155892,1752,35.3,9.3,44.6,,7152.3,,,,,,,,,,,7152.3,44.29,
1079-0-00,355 santana row,san jose,CA,95128,27740027,2001,hotel,56929,262496,2024,in compliance,,,64,41.7,69.6,42.3,70.2,1538164,97649.6,372.3,518.7,890.9,,5672.4,,,,,,,,,,,5672.4,15.97,98
1080-0-00,355 santana row,san jose,CA,95128,27740028,1957,multifamily housing,115240,45178,2024,in compliance,,,64,41.7,69.6,42.3,70.2,1538164,97649.6,372.3,518.7,890.9,,5672.4,,,,,,,,,,,5672.4,15.97,98
1081-0-00,300 santana row,san jose,CA,95128,27740029,2011,office,79198,79203,2024,in compliance,,,27,152.6,298,152.6,296.2,1802923,59370.1,436.4,315.3,751.7,3538.4,717.9,,,,,,,,,,,4256.4,53.74,
1082-0-00,3088 olsen dr,san jose,CA,95128,27740031,2004,movie theater,30684,26538,2024,in compliance,2024,compliant,,75.2,191.3,75.4,188.7,486940,3392,117.9,18,135.9,451.7,,,,,,,,,,,,451.7,17.02,
1083-0-00,3098 olsen dr,san jose,CA,95128,27740032,2016,office,234622,234622,2024,in compliance,2024,compliant,89,30,84,30,84,2062428,,499.2,0,499.2,365.9,63,,,,,,,,,,,428.9,1.83,
1084-0-00,3060 olsen dr,san jose,CA,95128,27740033,2019,office,457162,320513,2024,in compliance,2024,compliant,75,47.7,107.8,47.2,106.3,3055947,47343.7,739.6,251.5,991.1,,3514.3,,,,,,,,,,,3514.3,10.93,
1085-0-01,333 santana row,san jose,CA,95128,27744001,2001,strip mall,39489,46504,2024,in compliance,2024,compliant,,26.1,73,25.7,71.8,1329291,30.8,321.7,0.2,321.9,,5285.3,,,,,,,,,,,5285.3,29.87,
1086-0-00,356 santana row,san jose,CA,95128,27745129,2001,mixed use property,49415,105179,2024,in compliance,,,,26.6,74.1,26.1,72.7,798843.6,158.8,193.3,0.8,194.2,135.4,616,,,,,,,,,,,751.4,7.14,
1086-1-00,3003 olin ave,san jose,CA,95128,27747010,2011,multifamily housing,201211,125025,2024,in compliance,,,97,23,47.5,22.9,47,481834.3,12168.2,109.1,64.6,173.7,139,4644.2,,,,,,,,,,,4783.2,38.26,52
1088-0-00,378 santana row,san jose,CA,95128,27746001,2001,multifamily housing,39974,143526,2024,in compliance,2024,compliant,,41,103.7,40.7,102.7,1441374,9275.9,326.4,49.3,375.6,168,5372.9,,,,,,,,,,,5540.9,38.61,
1088-1-00,388 santana row,san jose,CA,95128,27746123,2014,multifamily housing,241446,224863,2024,in compliance,2024,compliant,92,46.6,74.8,46.4,74.1,956697.7,71722.8,231.5,381,612.5,,6556.7,,,,,,,,,,,6556.7,29.16,62
1089-0-00,660 s winchester blvd,san jose,CA,95128,27901007,1957,multifamily housing,22466,22466,2024,in compliance,,,100,12,14.9,12,14.9,8719.2,2397,2.1,12.7,14.8,,,1816.9,,,,,,,,,,1816.9,80.87,31
1090-0-00,3021 huff ave,san jose,CA,95128,27901019,1997,multifamily housing,64930,100000,2024,in compliance,,,98,30,46,30.9,46.9,242350.7,22612.4,58.7,120.1,178.8,,4539.9,,,,,,,,,,,4539.9,45.4,65
1091-0-00,2966 moorpark ave,san jose,CA,95128,27902106,1970,multifamily housing,50096,50616,2024,in compliance,,,62,43.5,78.1,44.9,80.9,286521.3,12936.6,69.3,68.7,138.1,,2950.2,,,,,,,,,,,2950.2,58.29,54
1093-0-00,1034 s winchester blvd,san jose,CA,95128,27914036,1969,multifamily housing,139648,147098,2024,in compliance,,,79,36.8,62.4,37.7,63.8,594445.8,35242.2,143.9,187.2,331.1,,6268.4,,,,,,,,,,,6268.4,42.61,56
