SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
1386-0-00,3150 almaden expy,san jose,CA,95118,45107018,1980,office,63117,62960,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1388-0-00,3180 newberry dr,san jose,CA,95118,45109068,1983,office,29708,29708,2019,in compliance,52,56.4,129.4,55.7,127.9,,4444.183842,,23.6,,,,,,,,,,,,,,1296.2,47.01,
1392-0-00,555 sandel way,san jose,CA,95136,45511053,2000,multifamily housing,161399,163661,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1393-0-00,3100 rubino dr,san jose,CA,95125,45539020,2002,multifamily housing,382196,477683,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1398-0-00,1725 almaden rd,san jose,CA,95125,45603002,2003,multifamily housing,35732,47438,2019,in compliance,69,38.1,82.2,37.8,81,,5622.33047,,29.9,,,,,,,,,,,,,,2495.3,62.78,56
1398-1-00,1785 almaden rd,san jose,CA,95125,45603055,2020,multifamily housing,83064,85136,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1409-0-00,1930 almaden rd,san jose,CA,95125,45609004,1977,multifamily housing,107150,109770,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1411-0-00,2118 canoas garden ave,san jose,CA,95125,45609007,1972,multifamily housing,227400,139950,2019,in compliance,42,78.8,137.4,78.2,135.4,,66870.5122,,355.2,,,,,,,,,,,,,,15819.4,113.04,32
1412-0-00,2036 evans street,san jose,CA,95125,45609015,1995,multifamily housing,71081,76881,2019,pending revisions,99,30,52.3,29.8,51.4,259751.9,14024.01008,,74.5,,,,,,,,,,,,,,,,
1413-0-00,2220 canoas garden ave,san jose,CA,95125,45609019,1978,self-storage facility,73094,82000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1414-0-00,1800 evans ln,san jose,CA,95125,45610008,2005,multifamily housing,204487,270507,2019,in compliance,100,6.1,17.2,6,16.7,,,,0,,,,,,,,,,,,,,,,
1435-0-00,1887 monterey rd,san jose,CA,95112,45613005,1976,office,112000,112000,2019,in compliance,100,14,33.6,13.7,32.8,,3480.43899,,18.5,,,,,,,,,,,,,,3708.8,33.18,
1444-0-00,1979 monterey rd,san jose,CA,95112,45613022,2000,wholesale club/supercenter,77160,77160,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1447-0-00,2125 canoas garden ave,san jose,CA,95125,45618003,2001,office,29200,29200,2019,in compliance,,,,,,,,,,,,,,,,,,,,,,,1.7,0.06,
1448-0-00,701 curtner ave,san jose,CA,95125,45618008,1995,multifamily housing,38076,51940,2019,in compliance,82,65.8,126.2,65.9,140.2,,13485.16024,,71.6,,,,,,,,,,,,,,2089.9,39.14,95
1452-0-00,2181 monterey hwy,san jose,CA,95125,45622001,2008,retail store,141814,117030,2019,in compliance,72,51.4,143.9,51.4,143.9,,,,0,,,,,,,,,,,,,,0,0,
1454-0-00,2161 monterey rd,san jose,CA,95112,45622003,2007,retail store,137755,137716,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1455-0-00,2013 monterey rd,san jose,CA,95112,45622005,1986,,58064,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1456-0-00,2302 almaden rd,san jose,CA,95125,45623006,1967,strip mall,95967,104648,2019,in compliance,,89.2,193.1,88.6,190.8,,34146.89377,,181.4,,,,,,,,,,,,,,8999.8,86,
1457-0-00,2415 rinconada dr,san jose,CA,95125,45624009,1968,multifamily housing,76194,72433,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1458-0-00,1277 babb ct,san jose,CA,95125,45625004,1980,multifamily housing,103252,103264,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1459-0-00,2315 canoas garden ave,san jose,CA,95125,45625005,1980,worship facility,95900,190818,2019,in compliance,,35.2,52.5,34.3,51.6,,10396.00038,,55.2,,,,,,,,,,,,,,3299.6,20.24,
1460-0-00,1255 babb ct,san jose,CA,95125,45625006,1980,multifamily housing,88680,116350,2019,in compliance,83,35.5,69.7,35.4,69.2,,20143.57018,,107,,,,,,,,,,,,,,,,
1462-0-00,300 sands dr,san jose,CA,95125,45626044,1997,multifamily housing,101600,101600,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1463-0-00,790 ironwood dr,san jose,CA,95125,45633007,1972,multifamily housing,62644,62692,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1465-0-00,88 montecito vista dr,san jose,CA,95111,45640003,2015,multifamily housing,87600,213777,2019,in compliance,,11.1,16.7,11.1,16.7,,17674.95435,,93.9,,,,,,,,,,,,,,5955.4,27.86,
1470-0-00,5225 terner way,san jose,CA,95136,45811015,1997,multifamily housing,119595,180383,2019,in compliance,64,25.9,47.5,25.9,47.2,,26152.29975,,138.9,,,,,,,,,,,,,,8302.8,46.03,4
1471-0-00,5210 terner way,san jose,CA,95136,45811016,2004,multifamily housing,168476,168471,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1472-0-00,4984 severance dr,san jose,CA,95136,45812031,1991,multifamily housing,54970,74197,2019,in compliance,99,25.8,44.1,25.8,44.1,,11885.0561,,63.1,,,,,,,,,,,,,,5855.7,78.92,21
1475-0-00,5411 thornwood dr,san jose,CA,95123,45813052,1978,retail store,236200,235939,2019,pending revisions,89,29,80.9,27.4,76.3,,517.5000088,,2.7,,,,,,,,,,,,,,1769.8,7.5,
1479-1-00,925 blossom hill rd,san jose,CA,95123,45813079,1971,enclosed mall,661936,1139602,2019,in compliance,,0.3,0.7,0.3,0.7,,,,0,,,,,,,,,,,,,,35080.5,30.78,
1480-0-00,879 blossom hill rd,san jose,CA,95123,45813080,2004,retail store,159697,166458,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1482-0-00,5540 winfield blvd,san jose,CA,95123,45813082,1980,strip mall,148200,97156,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1483-0-00,1009 blossom river way,san jose,CA,95123,45814030,2000,multifamily housing,176070,302440,2019,in compliance,97,32.4,74,32.5,74.2,,29126.99987,,154.7,,,,,,,,,,,,,,7977.4,26.38,
1484-0-00,1000 blossom river way,san jose,CA,95123,45814033,1999,multifamily housing,131275,146339,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1487-0-00,4950 almaden expy,san jose,CA,95118,45817022,1980,strip mall,143349,137277,2019,in compliance,81,136.4,331.6,135.1,328.7,,34876.1756,,185.2,,,,,,,,,,,,,,1257.5,10.2,
1489-0-00,5140 cherry ave,san jose,CA,95118,45817046,2017,strip mall,52999,53327,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1490-0-00,5160 cherry ave,san jose,CA,95118,45817049,2015,retail store,143375,145057,2019,in compliance,32,66.2,162.7,65.7,161.6,2249473,18564.77418,,98.6,,,,,,,,,,,,,,1850,12.75,
1491-1-00,4610 almaden expy,san jose,CA,95118,45818080,2020,senior living community,203993,203993,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1492-0-00,1010-1070  foxchase dr,san jose,CA,95123,45831001,1986,multifamily housing,212532,336580,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1496-0-00,919 capitol expressway auto mall,san jose,CA,95136,45904014,2012,vehicle dealership,54268,49050,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1497-0-00,911 capitol expressway auto mall,san jose,CA,95136,45904015,2001,vehicle dealership,58654,58166,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1501-0-00,775 capitol expressway auto mall,san jose,CA,95136,45905019,2019,vehicle dealership,194847,109277,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1502-0-00,800 hillsdale ave,san jose,CA,95136,45905027,1970,multifamily housing,167705,198801,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1502-1-00,725 capitol expy auto mall,san jose,CA,95136,45905032,1900,self-storage facility,63603,63603,2019,pending revisions,,9.5,26.6,9.2,25.9,,,,0,,,,,,,,,,,,,,61,0.96,
1503-0-00,3220 pearl ave,san jose,CA,95136,45905037,2004,multifamily housing,128376,153000,2019,pending revisions,97,31.3,52.1,31.4,51.8,483058.7,31550.88988,,167.6,,,,,,,,,,,,,,,,
1506-0-00,900 capitol expressway auto mall,san jose,CA,95136,45906049,1969,automobile dealership,56432,55300,2019,in compliance,,65.3,119,65.9,119.6,,20513.19802,,109,,,,,,,,,,,,,,862,15.58,
1507-0-00,947 branham ln,san jose,CA,95136,45908004,1972,multifamily housing,53344,53668,2019,in compliance,72,42.9,65.6,42.6,64.3,,16869.0298,,89.6,,,,,,,,,,,,,,,,
1508-0-00,4424 pearl ave,san jose,CA,95136,45918002,1979,strip mall,62740,31370,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1510-0-00,750 w capitol expy,san jose,CA,95136,45927009,2017,vehicle dealership,72000,20315,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1519-0-00,3900 vistapark dr,san jose,CA,95136,46219019,1900,self-storage facility,111270,108498,2019,in compliance,,2.2,6.2,2.2,6,,,,0,,,,,,,,,,,,,,134,1.24,
1521-0-00,3955 vistapark dr,san jose,CA,95136,46220005,2000,multifamily housing,45440,55225,2019,in compliance,78,34.8,70.9,34.5,69.9,,8407.44057,,44.7,,,,,,,,,,,,,,3412.6,61.79,34
1522-0-00,3975 vistapark dr,san jose,CA,95136,46220006,2000,multifamily housing,45440,59336,2019,in compliance,78,31.4,66,31.2,65.4,,7476.11006,,39.7,,,,,,,,,,,,,,3087.3,52.03,42
1523-0-00,370 vista roma way,san jose,CA,95136,46220008,2004,multifamily housing,227940,297408,2019,in compliance,43,44.2,89.7,43.7,88,,47951.066,,254.7,,,,,,,,,,,,,,14697.1,60.22,36
1524-0-00,4000 ellmar oaks dr,san jose,CA,95136,46242002,1986,multifamily housing,241800,391955,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1525-0-00,3970 the woods dr,san jose,CA,95136,46243015,1981,multifamily housing,198886,207750,2019,in compliance,80,41.5,73.5,41.5,72.8,,51515.551,,273.6,,,,,,,,,,,,,,17347.6,83.5,13
1526-0-00,4200 the woods dr,san jose,CA,95136,46243016,1983,multifamily housing,202412,206764,2019,in compliance,81,43.4,75.8,43.5,75,,55262.8707,,293.5,,,,,,,,,,,,,,15090.5,72.98,20
1527-0-00,131 baroni ave,san jose,CA,95136,46243018,1999,non-refrigerated warehouse,50920,68679,2019,in compliance,,4.2,11.8,4.2,11.8,,,,0,,,,,,,,,,,,,,313.5,4.57,
1528-0-00,4100 the woods dr,san jose,CA,95136,46243020,1985,multifamily housing,208716,199366,2019,in compliance,85,41.9,74.7,41.7,73.7,,48958.2379,,260,,,,,,,,,,,,,,16336,81.94,17
1530-0-00,4300 the woods dr,san jose,CA,95136,46245011,1991,multifamily housing,308126,305600,2019,in compliance,57,44.8,81.1,45,80.5,,79534.5593,,422.4,,,,,,,,,,,,,,22706.5,74.3,15
1531-0-00,4500 the woods dr,san jose,CA,95136,46245014,2003,multifamily housing,400168,400168,2019,in compliance,65,39,76.9,39,75.9,,75916.1006,,403.2,,,,,,,,,,,,,,27029.7,67.55,16
1532-0-00,4400 the woods dr,san jose,CA,95136,46245015,1999,multifamily housing,229902,229902,2019,in compliance,61,42.2,78.5,42.4,77.6,,54075.80029,,287.2,,,,,,,,,,,,,,17703.3,77,10
1533-0-00,4501 snell ave 21-22,san jose,CA,95136,46246020,1988,supermarket/grocery store,209128,54940,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1534-0-00,4501 snell ave,san jose,CA,95136,46246021,1991,multifamily housing,72588,291091,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1535-0-00,179 branham ln,san jose,CA,95136,46246029,1988,supermarket/grocery store,52363,54940,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1537-0-00,635 w capitol expy,san jose,CA,95136,46249008,1997,retail store,147317,122244,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1547-0-00,565 w capitol expressway,san jose,CA,95136,46264012,1995,supermarket/grocery store,59253,59906,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1548-0-00,3601 copperfield dr,san jose,CA,95136,46265005,1999,multifamily housing,271344,298848,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1549-0-00,380 branham ln,san jose,CA,95136,46406017,1998,senior living community,90523,90306,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1553-0-00,865 blossom hill rd,san jose,CA,95123,46435033,2000,strip mall,59176,61680,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1560-0-00,25 n 14th st,san jose,CA,95112,46715090,1965,office,81230,81230,2019,in compliance,55,61.7,159.8,61.1,158.2,,6006.769781,,31.9,,,,,,,,,,,,,,310.2,3.82,
1562-0-00,180 n 4th st,san jose,CA,95112,46720024,1965,other - lodging/residential,82504,20000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1562-1-00,156 e st john st,san jose,CA,95112,46720018,2016,multifamily housing,44627,109070,2019,pending revisions,100,17.7,35.7,17.6,35.4,,8630.7423,,45.8,,,,,,,,,,,,,,3183.7,29.19,52
1563-0-00,96 n 3rd st,san jose,CA,95112,46720068,1985,office,66481,65502,2019,in compliance,35,127.3,235.5,130.3,236.9,,47828.99874,,254,,,,,,,,,,,,,,1699.2,25.94,
1564-0-00,196 n 3rd st,san jose,CA,95112,46720073,1924,performing arts,53553,54976,2019,in compliance,,57.4,117.8,57.4,117.8,,10285.06049,,54.6,,,,,,,,,,,,,,384.3,9.14,
1565-0-00,60 n 3rd st,san jose,CA,95112,46720091,1972,multifamily housing,95418,119700,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1566-0-00,152 n 3rd st,san jose,CA,95112,46720084,1981,office,128025,138100,2019,in compliance,,,,27.7,64.1,,9597.00041,,51,,,,,,,,,,,,,,773.9,6.2,
1567-1-00,95 n 3rd st,san jose,CA,95112,46721002,1998,parking,288670,288670,2019,in compliance,,3.3,9.2,3.3,9.2,,,,0,,,,,,,,,,,,,,548.6,1.9,
1570-0-00,4 n 2nd st,san jose,CA,95113,46721034,1972,office,216699,222489,2019,in compliance,75,34.2,95.7,34,95.2,,,,0,,,,,,,,,,,,,,1825.6,8.21,
1571-0-00,75 e santa clara st,san jose,CA,95113,46721040,1970,office,200674,202750,2019,in compliance,76,42.5,119.1,41.7,116.8,,,,0,,,,,,,,,,,,,,2526.2,12.46,
1571-1-00,98 n 1st st,san jose,CA,95134,46721046,2019,multifamily housing,407640,306226,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1573-0-00,78 s 1st st,san jose,CA,95113,46722110,1890,office,59840,54600,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1575-0-00,150 s 1st st,san jose,CA,95113,46722141,1917,multifamily housing,179489,55610,2019,in compliance,,356.4,997.5,356.4,997.5,,457.8099955,,2.4,,,,,,,,,,,,,,2688.4,14.96,
1579-0-00,85 s 5th st,san jose,CA,95112,46723082,1982,multifamily housing,57442,57442,2019,in compliance,,33.1,71.9,32.8,70.7,,6966.99983,,37,,,,,,,,,,,,,,2031.5,35.37,
1581-0-00,101 e san fernando st,san jose,CA,95112,46723096,2001,multifamily housing,296178,296795,2019,in compliance,88,30.6,63.8,30.8,64,,47528.641,,252.4,,,,,,,,,,,,,,13625.3,36.42,39
1581-1-00,88 s 4th st,san jose,CA,95112,46723100,2003,parking,313842,313842,2019,in compliance,,19,41.2,18.9,41,,21593.89041,,114.7,,,,,,,,,,,,,,2318.9,7.39,
1582-1-00,200 e santa clara st,san jose,CA,95113,46724001,2005,office,506171,506171,2019,in compliance,,87.6,195,87.7,194.1,,149916.3148,,796.3,,,,,,,,,,,,,,9369.2,18.37,
1583-0-00,272 e santa clara st,san jose,CA,95113,46724111,1970,supermarket/grocery store,24000,24515,2019,in compliance,94,85.6,215.7,85.2,213.1,,3575.755018,,19,,,,,,,,,,,,,,100,4.08,
1588-0-00,201 s 4th st,san jose,CA,95112,46745084,1987,multifamily housing,167236,163525,2019,in compliance,90,44.6,94.9,44.2,93.5,,29698.23951,,157.7,,,,,,,,,,,,,,16067.8,93.58,7
1590-0-00,300 s 1st st,san jose,CA,95113,46746081,1930,office,58362,58592,2019,in compliance,9,,,118.7,279.9,,13385.0326,,71.1,,,,,,,,,,,,,,170.1,3.82,
1591-0-00,201 s 2nd st,san jose,CA,95113,46746105,1950,movie theater,70333,35000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1591-1-00,280 s 2nd st,san jose,CA,95113,46746098,1998,parking,223338,223338,2019,in compliance,,4.3,11.3,4.3,11.3,,1038.609998,,5.5,,,,,,,,,,,,,,165.7,0.74,
1592-0-00,350 s 2nd st,san jose,CA,95113,46746107,1993,multifamily housing,24451,124207,2019,in compliance,,,,,,,,,,,,,,,,,,,,,,,,,
1593-1-00,88 e san carlos st,san jose,CA,95112,46746111,2020,multifamily housing,490046,490046,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1599-0-00,470 s 11th st,san jose,CA,95112,46749092,1962,multifamily housing,46789,54000,2019,in compliance,1,225.5,254.3,229.5,258.6,,118461.5975,,629.2,,,,,,,,,,,,,,2035.9,37.7,83
1600-0-00,235 e santa clara st,san jose,CA,95113,46757083,2004,multifamily housing,57230,57230,2019,in compliance,,34,70.8,34,70.6,,7710,,41,,,,,,,,,,,,,,5170.6,94.21,
1601-0-00,27 n 6th st,san jose,CA,95112,46757084,2016,multifamily housing,129040,129462,2019,in compliance,94,40.2,76.9,40.6,77.4,,26845.00994,,142.6,,,,,,,,,,,,,,9145.4,70.64,57
1601-1-00,1346 e san antonio st,san jose,CA,95116-2830,47205075,2011,multifamily housing,155438,155438,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1608-0-00,965 felipe ave,san jose,CA,95122,47209151,1980,self-storage facility,52000,59800,2019,in compliance,,3.6,9.5,3.6,9.5,,213.0000008,,1.1,,,,,,,,,,,,,,334,5.59,
1609-0-00,925 felipe ave,san jose,CA,95122,47209179,1993,self-storage facility,114600,130277,2019,in compliance,,2.2,6.2,2.2,6.2,,,,0,,,,,,,,,,,,,,284,2.18,
1611-0-00,930 mclaughlin ave,san jose,CA,95122,47210099,1975,manufacturing/industrial plant,135083,134483,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1613-0-00,1170 olinder ct,san jose,CA,95122,47210103,1980,manufacturing/industrial plant,64594,63600,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1615-0-00,970 mclaughlin ave,san jose,CA,95122,47210109,2020,distribution center,142100,223827,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1618-0-00,905 mclaughlin ave,san jose,CA,95122,47211048,1978,non-refrigerated warehouse,80192,80852,2019,pending revisions,,4.6,12.8,4.6,12.9,,,,0,,,,,,,,,,,,,,578,7.23,
1619-0-00,935 mclaughlin ave,san jose,CA,95122,47211049,1976,manufacturing/industrial plant,189400,194536,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1622-0-00,1001 story rd,san jose,CA,95122,47211075,1995,enclosed mall,124000,122000,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1623-0-00,777 story rd,san jose,CA,95122,47211077,2004,wholesale club/supercenter,172000,172115,2019,in compliance,46,105.5,273.6,104.3,270.1,,21479.30998,,114.1,,,,,,,,,,,,,,5459.8,31.72,
1624-0-00,940 remillard ct,san jose,CA,95122,47211078,1977,non-refrigerated warehouse,166600,166600,2019,in compliance,83,27.2,57.3,26.9,56.8,,17710.36168,,94.1,,,,,,,,,,,,,,,,
1629-0-00,1010 s 5th st,san jose,CA,95112,47214067,2002,,80612,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1630-0-00,955-965 s 6th st,san jose,CA,95112,47214068,2002,multifamily housing,95985,89940,2019,in compliance,3,,,58.7,118.9,,23312.45145,,123.8,,,,,,,,,,,,,,,,
1631-0-00,1035 s 6th st,san jose,CA,95112,47214069,2006,multifamily housing,74842,163973,2019,in compliance,63,46.5,97.7,46,96.1,,15496.37021,,82.3,,,,,,,,,,,,,,6355.4,76.65,40
1638-0-00,868 s 5th st,san jose,CA,95112,47218063,2016,multifamily housing,198333,198858,2019,in compliance,63,41.5,79.2,41.3,78.5,,42213.2595,,224.2,,,,,,,,,,,,,,,,
1638-2-00,255 e virginia st,san jose,CA,95112,47225098,2023,,128777,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1641-0-00,535 s 3rd st,san jose,CA,95112,47226091,2014,k-12 school,64979,64979,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1643-0-00,115 e reed st,san jose,CA,95112,47227101,2005,multifamily housing,51051,63112,2019,in compliance,100,26.9,49,26.7,48.2,,9553.301864,,50.7,,,,,,,,,,,,,,4374.2,69.31,
1644-1-00,525 s 9th st,san jose,CA,95112,47228101,2007,multifamily housing,15760,20710,2019,in compliance,61,57.8,110.9,58,117,,6572.82021,,34.9,,,,,,,,,,,,,,2089.9,82.42,53
1647-1-00,1144 s 2nd st,san jose,CA,95112,47701087,2019,multifamily housing,61200,50406,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1649-0-00,570 keyes st,san jose,CA,95112,47704039,2006,multifamily housing,82158,116290,2019,in compliance,77,31.3,63.7,30.9,62.4,,16105.4601,,85.5,,,,,,,,,,,,,,9715.6,83.55,10
1656-0-00,1450 monterey rd,san jose,CA,95110,47707018,2014,wholesale club/supercenter,48445,49985,2019,in compliance,,69.1,193.6,69.1,193.6,,,,0,,,,,,,,,,,,,,1458.3,19.7,
1657-0-00,1660 monterey rd,san jose,CA,95112,47708008,1980,,106620,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1660-0-00,1588 monterey road,san jose,CA,95110,47708035,1965,,102370,,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1668-0-00,1150 mclaughlin ave,san jose,CA,95122,47716114,2005,multifamily housing,71175,96705,2019,in compliance,87,35.1,58.8,34.9,57.7,,22156.44025,,117.7,,,,,,,,,,,,,,7446.1,77,10
1668-1-00,1050 summerside dr,san jose,CA,95122,47719039,1971,multifamily housing,415680,417280,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1669-0-00,2079 mclaughlin ave,san jose,CA,95122,47719073,1971,multifamily housing,149136,149136,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1670-0-00,2070 lucretia ave,san jose,CA,95122,47719075,1971,multifamily housing,149136,209682,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1673-0-00,1982 senter rd,san jose,CA,95112,47720124,1986,non-refrigerated warehouse,132721,132721,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1677-0-00,1898 senter rd,san jose,CA,95112,47720162,2008,multifamily housing,86576,128073,2019,in compliance,,,,,,,,,,,,,,,,,,,,,,,,,
1678-0-00,1908 senter rd,san jose,CA,95112,47720163,2008,multifamily housing,76121,122160,2019,in compliance,,,,,,,,,,,,,,,,,,,,,,,,,
1679-0-00,625 wool creek dr,san jose,CA,95112,47720165,2016,manufacturing/industrial plant,77288,20000,2019,in compliance,,52.4,146.6,52.4,146.6,,44.98720071,,0.2,,,,,,,,,,,,,,1456.4,18.91,
1682-0-00,150 tully rd,san jose,CA,95111,47722060,1982,self-storage facility,216427,148830,2019,in compliance,,12.6,35.2,12.3,34.5,,,,0,,,,,,,,,,,,,,1007,6.77,
1685-0-00,2000 monterey rd,san jose,CA,95112,47723040,2003,multifamily housing,44953,65030,2019,in compliance,94,42,80.9,42,80.9,,13668.22083,,72.6,,,,,,,,,,,,,,7454.3,114.63,23
1686-0-00,2010 monterey rd,san jose,CA,95112,47723041,2004,multifamily housing,44315,65030,2019,in compliance,95,40.7,79,40.8,79.1,,13067.15991,,69.4,,,,,,,,,,,,,,6463.9,99.4,35
1687-0-00,2122 monterey rd,san jose,CA,95112,47723043,2016,multifamily housing,52119,65952,2019,in compliance,,,,,,,,,,,,,,,,,,,,,,,,,
1708-0-00,1324 santee dr,san jose,CA,95122,47728141,1970,multifamily housing,170263,179996,2019,in compliance,,9.5,14.6,9.7,14.8,,17280.82986,,91.8,,,,,,,,,,,,,,10116.6,41.4,
1709-0-00,987 fair avenue,san jose,CA,95112,47744025,1970,multifamily housing,72035,71745,2019,in compliance,100,18.3,36.9,17.5,34.9,,5979.139656,,31.8,,,,,,,,,,,,,,5498.2,74.4,46
1709-2-00,1500 s 10th st,san jose,CA,95112,47738017,2022,ice/curling rink,380800,380800,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1711-0-00,1295 mclaughlin ave,san jose,CA,95122,47747029,2001,multifamily housing,38595,55000,2019,in compliance,97,18.9,42.3,18.8,41.6,,3533.079672,,18.8,,,,,,,,,,,,,,4051.3,71.65,4
1734-0-00,2201 senter rd,san jose,CA,95112,47751054,1994,supermarket/grocery store,156104,155432,2019,in compliance,93,112.5,258.2,111.4,254.9,,50772.01011,,269.7,,,,,,,,,,,,,,3270.6,21.04,
1735-0-00,1410 roberts ave,san jose,CA,95122,47754039,2003,multifamily housing,65980,62490,2019,in compliance,68,36.6,81.2,36.8,81.4,,7759.19977,,41.2,,,,,,,,,,,,,,5323.9,85.2,17
1736-0-00,1385 lucretia ave,san jose,CA,95122,47754040,2004,multifamily housing,72638,89891,2019,pending revisions,100,12,33.6,11.9,33.4,,,,0,,,,,,,,,,,,,,,,
1746-0-00,630 quinn ave,san jose,CA,95112,47775008,1983,distribution center,71888,71888,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1747-0-00,2050 mckee rd,san jose,CA,95116,48105036,1972,multifamily housing,102268,208602,2019,in compliance,60,51.9,77.1,51.6,76,,40820.47143,,216.8,,,,,,,,,,,,,,9870.5,94.73,2
1747-1-00,995 tully rd,san jose,CA,95122,47778165,1985,multifamily housing,169676,169676,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1749-0-00,225 n jackson ave,san jose,CA,95116,48105043,1965,hospital (general medical & surgical),240806,462303,2019,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
